annoTermID	annoClassID	annoTerm
26392	31	Cardiac Tamponade
26393	31	Cardiac Valvular Malfunction
26394	31	Cardio-Respiratory Collapse
26395	31	Cardiodepressant
26396	31	Cardiogenic Shock
26397	31	Cardiomyopathy
26398	31	Cardiotoxicity
26399	31	Cardiovascular Collapse
26400	31	Cardiovascular Depression
26401	31	Cardiovascular Toxicity
26402	31	Cerebrovascular Accident
26403	31	Cholangitis
26404	31	Cholesterol Microembolization
26405	31	Chromosome Aberration
26406	31	Circulatory Collapse
26407	31	Clastogenicity
26408	31	Collapse
26409	31	Conduction Defects in the Heart
26410	31	Congestive Heart Failure
26411	31	Convulsions
26412	31	Coronary Artery Disorder
26413	31	Coronary Thrombosis
26414	31	Death
26415	31	Embryotoxicity
26416	31	Endocardial Fibrosis
26417	31	Endometrial Carcinoma
26418	31	Endometrial Hyperplasia
26419	31	Exacerbation of Arrhythmia
26420	31	Extrapyramidal Toxicity
26421	31	Extrasystoles
26422	31	Fetal / Neonatal Morbidity and Mortality
26423	31	Fetal Renal Damage
26424	31	Fetal Toxicity
26425	31	Fetal Warfarin Syndrome
26426	31	Fibrillation
26427	31	First-Degree AV block
26428	31	Fluid and Electrolyte Disturbance
26429	31	Fulminant Hepatitis
26430	31	Gastrointestinal Bleeding
26431	31	Gastrointestinal Hemorrhage
26432	31	Gastrointestinal Neoplasms
26433	31	Gastrointestinal Toxicity
26434	31	Genotoxicity
26435	31	Glomerulonephritis
26436	31	Goodpasture's Syndrome
26437	31	Granulocytopenia
26438	31	Heart Block
26439	31	Heart Failure
26440	31	Hematotoxicity
26441	31	Hematuria
26442	31	Hemeralopia
26443	31	Hemoglobinuria
26444	31	Hemolytic Anemia
26445	31	Hemorrhage
26446	31	Hemorrhagic Cystitis
26447	31	Hemorrhagic Stroke
26448	31	Hepatic Adenoma
26449	31	Hepatic Artery Thrombosis
26450	31	Hepatic Failure
26451	31	Hepatic Necrosis
26452	31	Hepatic Toxicity
26453	31	Hepatic Tumors
26454	31	Hepatocellular Carcinoma
26455	31	Hepatoma
26456	31	Hepatotoxicity
26457	31	Hypersensitivity Myocarditis
26458	31	Hypertensive Crisis
26459	31	Hypotension
26460	31	Hypotensive Shock
26461	31	Hypoxia
26462	31	Impaired Consciousness
26463	31	Impotence
26464	31	Increased Incidence of Breast Carcinoma
26465	31	Increased Intraocular Pressure
26466	31	Inhibits Platelet Aggregation
26467	31	Interstitial Nephritis
26468	31	Intracranial Hypertension
26469	31	Invasive Ovarian Tumor
26470	31	Leukocytosis
26471	31	Leukopenia
26472	31	Liver Cirrhosis
26473	31	Liver Fibrosis
26474	31	Liver Necrosis
26475	31	Lymphoma
26476	31	Malignant Tumors
26477	31	Melena
26478	31	Membranous Glomerulonephritis
26479	31	Mercury Poisoning
26480	31	Mucocutaneous Toxicity
26481	31	Mutagenicity
26482	31	Myelosuppression
26483	31	Myelotoxicity
26484	31	Myocardial Depression
26485	31	Myocardial Infarction
26486	31	Myocardial Ischemia
26487	31	Myocarditis
26488	31	Nephrotic Syndrome
26489	31	Nephrotoxicity
26490	31	Nervous System Toxicity
26491	31	Neuroleptic Malignant Syndrome
26492	31	Neuromuscular Blockade
26493	31	Neutropenia
26494	31	Oligemic Renal Failure
26495	31	Opisthotonus
26496	31	Optic Neuritis
26497	31	Ototoxicity
26498	31	Pancreatic Adenocarcinoma
26499	31	Pancytopenia
26500	31	Peripheral Ischemia
26501	31	Phototoxicity
26502	31	Premature Ventricular Beats
26503	31	Premature Ventricular Contrations (PVCs)
26504	31	Pseudomembranous Colitis
26505	31	Psychosis
26506	31	Pulmonary Edema
26507	31	Pulmonary Hypertension
26508	31	Pulmonary Thromboembolism
26509	31	Pulmonary Toxicity
26510	31	Red Blood Cell Damage
26511	31	Renal Failure
26512	31	Renal Papillary Necrosis
26513	31	Renal Pelvic Tumors
26514	31	Renal Toxicity
26515	31	Renal Tubular Necrosis
26516	31	Renal Tubular Obstruction
26517	31	Renal Vasculitis
26518	31	Respiratory Depression
26519	31	Respiratory Paralysis
26520	31	Retinal Degeneration
26521	31	Rhabdomyolysis
26522	31	Secondary Malignanacy
26523	31	Seizures
26524	31	Sepsis
26525	31	Shock
26526	31	Skin Necrosis
26527	31	Skin Toxicity
26528	31	Stroke
26529	31	Sudden Cardiac Death
26530	31	Supraventricular Arrhythmia
26531	31	Supraventricular Tachycardia
26532	31	Tardive Dyskinesia
26533	31	Teratogenic Fetal Damage
26534	31	Teratogenicity
26535	31	Testicular Atrophy
26536	31	Thrombocytopenia
26537	31	Thromboembolism
26538	31	Thrombosis
26539	31	Torsade de Pointes Arrhythmia
26540	31	Transitional Cell Carcinoma
26541	31	Tubular Necrosis
26542	31	Tumor Lysis Syndrome
26543	31	Uric Acid Nephropathy
26544	31	Valvular Disorders
26545	31	Ventricular Arrhythmia
26546	31	Ventricular Extrasystoles
26547	31	Ventricular Fibrillation
26548	31	Ventricular Tachycardia
26549	31	Visual Hallucinations
26550	32	ACEA_T47D_80hr_Negative
26551	32	ACEA_T47D_80hr_Positive
26552	32	APR_HepG2_CellCycleArrest_1h_dn
26553	32	APR_HepG2_CellCycleArrest_1h_up
26554	32	APR_HepG2_CellCycleArrest_24h_dn
26555	32	APR_HepG2_CellCycleArrest_24h_up
26556	32	APR_HepG2_CellCycleArrest_72h_dn
26557	32	APR_HepG2_CellCycleArrest_72h_up
26558	32	APR_HepG2_CellLoss_1h_dn
26559	32	APR_HepG2_CellLoss_24h_dn
26560	32	APR_HepG2_CellLoss_72h_dn
26561	32	APR_HepG2_MicrotubuleCSK_1h_dn
26562	32	APR_HepG2_MicrotubuleCSK_1h_up
26563	32	APR_HepG2_MicrotubuleCSK_24h_dn
26564	32	APR_HepG2_MicrotubuleCSK_24h_up
26565	32	APR_HepG2_MicrotubuleCSK_72h_dn
26566	32	APR_HepG2_MicrotubuleCSK_72h_up
26567	32	APR_HepG2_MitoMass_1h_dn
26568	32	APR_HepG2_MitoMass_24h_dn
26569	32	APR_HepG2_MitoMass_24h_up
26570	32	APR_HepG2_MitoMass_72h_dn
26571	32	APR_HepG2_MitoMass_72h_up
26572	32	APR_HepG2_MitoMembPot_1h_dn
26573	32	APR_HepG2_MitoMembPot_24h_dn
26574	32	APR_HepG2_MitoMembPot_72h_dn
26575	32	APR_HepG2_MitoMembPot_72h_up
26576	32	APR_HepG2_MitoticArrest_1h_up
26577	32	APR_HepG2_MitoticArrest_24h_dn
26578	32	APR_HepG2_MitoticArrest_24h_up
26579	32	APR_HepG2_MitoticArrest_72h_dn
26580	32	APR_HepG2_MitoticArrest_72h_up
26581	32	APR_HepG2_NuclearSize_1h_dn
26582	32	APR_HepG2_NuclearSize_24h_dn
26583	32	APR_HepG2_NuclearSize_24h_up
26584	32	APR_HepG2_NuclearSize_72h_dn
26585	32	APR_HepG2_NuclearSize_72h_up
26586	32	APR_HepG2_OxidativeStress_1h_up
26587	32	APR_HepG2_OxidativeStress_24h_up
26588	32	APR_HepG2_OxidativeStress_72h_up
26589	32	APR_HepG2_StressKinase_1h_up
26590	32	APR_HepG2_StressKinase_24h_dn
26591	32	APR_HepG2_StressKinase_24h_up
26592	32	APR_HepG2_StressKinase_72h_dn
26593	32	APR_HepG2_StressKinase_72h_up
26594	32	APR_HepG2_p53Act_1h_up
26595	32	APR_HepG2_p53Act_24h_dn
26596	32	APR_HepG2_p53Act_24h_up
26597	32	APR_HepG2_p53Act_72h_dn
26598	32	APR_HepG2_p53Act_72h_up
26599	32	ATG_AP_1_CIS_up
26600	32	ATG_AP_2_CIS_up
26601	32	ATG_AR_TRANS_up
26602	32	ATG_Ahr_CIS_up
26603	32	ATG_BRE_CIS_up
26604	32	ATG_CAR_TRANS_up
26605	32	ATG_CMV_CIS_up
26606	32	ATG_CRE_CIS_up
26607	32	ATG_C_EBP_CIS_up
26608	32	ATG_DR4_LXR_CIS_up
26609	32	ATG_DR5_CIS_up
26610	32	ATG_E2F_CIS_up
26611	32	ATG_EGR_CIS_up
26612	32	ATG_ERE_CIS_up
26613	32	ATG_ERRa_TRANS_up
26614	32	ATG_ERRg_TRANS_up
26615	32	ATG_ERa_TRANS_up
26616	32	ATG_E_Box_CIS_up
26617	32	ATG_Ets_CIS_up
26618	32	ATG_FXR_TRANS_up
26619	32	ATG_FoxA2_CIS_up
26620	32	ATG_FoxO_CIS_up
26621	32	ATG_GAL4_TRANS_up
26622	32	ATG_GATA_CIS_up
26623	32	ATG_GLI_CIS_up
26624	32	ATG_GRE_CIS_up
26625	32	ATG_GR_TRANS_up
26626	32	ATG_HIF1a_CIS_up
26627	32	ATG_HNF4a_TRANS_up
26628	32	ATG_HNF6_CIS_up
26629	32	ATG_HSE_CIS_up
26630	32	ATG_Hpa5_TRANS_up
26631	32	ATG_IR1_CIS_up
26632	32	ATG_ISRE_CIS_up
26633	32	ATG_LXRa_TRANS_up
26634	32	ATG_LXRb_TRANS_up
26635	32	ATG_MRE_CIS_up
26636	32	ATG_M_06_CIS_up
26637	32	ATG_M_06_TRANS_up
26638	32	ATG_M_19_CIS_up
26639	32	ATG_M_19_TRANS_up
26640	32	ATG_M_32_CIS_up
26641	32	ATG_M_32_TRANS_up
26642	32	ATG_M_61_CIS_up
26643	32	ATG_M_61_TRANS_up
26644	32	ATG_Myb_CIS_up
26645	32	ATG_Myc_CIS_up
26646	32	ATG_NFI_CIS_up
26647	32	ATG_NF_kB_CIS_up
26648	32	ATG_NRF1_CIS_up
26649	32	ATG_NRF2_ARE_CIS_up
26650	32	ATG_NURR1_TRANS_up
26651	32	ATG_Oct_MLP_CIS_up
26652	32	ATG_PBREM_CIS_up
26653	32	ATG_PPARa_TRANS_up
26654	32	ATG_PPARd_TRANS_up
26655	32	ATG_PPARg_TRANS_up
26656	32	ATG_PPRE_CIS_up
26657	32	ATG_PXRE_CIS_up
26658	32	ATG_PXR_TRANS_up
26659	32	ATG_Pax6_CIS_up
26660	32	ATG_RARa_TRANS_up
26661	32	ATG_RARb_TRANS_up
26662	32	ATG_RARg_TRANS_up
26663	32	ATG_RORE_CIS_up
26664	32	ATG_RORb_TRANS_up
26665	32	ATG_RORg_TRANS_up
26666	32	ATG_RXRa_TRANS_up
26667	32	ATG_RXRb_TRANS_up
26668	32	ATG_SREBP_CIS_up
26669	32	ATG_STAT3_CIS_up
26670	32	ATG_Sox_CIS_up
26671	32	ATG_Sp1_CIS_up
26672	32	ATG_TAL_CIS_up
26673	32	ATG_TA_CIS_up
26674	32	ATG_TCF_b_cat_CIS_up
26675	32	ATG_TGFb_CIS_up
26676	32	ATG_THRa1_TRANS_up
26677	32	ATG_VDRE_CIS_up
26678	32	ATG_VDR_TRANS_up
26679	32	ATG_Xbp1_CIS_up
26680	32	ATG_p53_CIS_up
26681	32	BSK_3C_Eselectin_down
26682	32	BSK_3C_Eselectin_up
26683	32	BSK_3C_HLADR_down
26684	32	BSK_3C_HLADR_up
26685	32	BSK_3C_ICAM1_down
26686	32	BSK_3C_IL8_down
26687	32	BSK_3C_IL8_up
26688	32	BSK_3C_MCP1_down
26689	32	BSK_3C_MCP1_up
26690	32	BSK_3C_MIG_down
26691	32	BSK_3C_Proliferation_down
26692	32	BSK_3C_Proliferation_up
26693	32	BSK_3C_SRB_down
26694	32	BSK_3C_SRB_up
26695	32	BSK_3C_Thrombomodulin_down
26696	32	BSK_3C_Thrombomodulin_up
26697	32	BSK_3C_TissueFactor_down
26698	32	BSK_3C_TissueFactor_up
26699	32	BSK_3C_VCAM1_down
26700	32	BSK_3C_VCAM1_up
26701	32	BSK_3C_Vis_down
26702	32	BSK_3C_uPAR_down
26703	32	BSK_3C_uPAR_up
26704	32	BSK_4H_Eotaxin3_down
26705	32	BSK_4H_Eotaxin3_up
26706	32	BSK_4H_MCP1_down
26707	32	BSK_4H_MCP1_up
26708	32	BSK_4H_Pselectin_down
26709	32	BSK_4H_Pselectin_up
26710	32	BSK_4H_SRB_down
26711	32	BSK_4H_SRB_up
26712	32	BSK_4H_VCAM1_down
26713	32	BSK_4H_VCAM1_up
26714	32	BSK_4H_VEGFRII_down
26715	32	BSK_4H_VEGFRII_up
26716	32	BSK_4H_uPAR_down
26717	32	BSK_4H_uPAR_up
26718	32	BSK_BE3C_HLADR_down
26719	32	BSK_BE3C_HLADR_up
26720	32	BSK_BE3C_IL1a_down
26721	32	BSK_BE3C_IL1a_up
26722	32	BSK_BE3C_IP10_down
26723	32	BSK_BE3C_IP10_up
26724	32	BSK_BE3C_MIG_down
26725	32	BSK_BE3C_MMP1_down
26726	32	BSK_BE3C_MMP1_up
26727	32	BSK_BE3C_PAI1_down
26728	32	BSK_BE3C_PAI1_up
26729	32	BSK_BE3C_SRB_down
26730	32	BSK_BE3C_TGFb1_down
26731	32	BSK_BE3C_TGFb1_up
26732	32	BSK_BE3C_tPA_down
26733	32	BSK_BE3C_tPA_up
26734	32	BSK_BE3C_uPAR_down
26735	32	BSK_BE3C_uPAR_up
26736	32	BSK_BE3C_uPA_down
26737	32	BSK_BE3C_uPA_up
26738	32	BSK_CASM3C_HLADR_down
26739	32	BSK_CASM3C_HLADR_up
26740	32	BSK_CASM3C_IL6_down
26741	32	BSK_CASM3C_IL6_up
26742	32	BSK_CASM3C_IL8_down
26743	32	BSK_CASM3C_IL8_up
26744	32	BSK_CASM3C_LDLR_down
26745	32	BSK_CASM3C_LDLR_up
26746	32	BSK_CASM3C_MCP1_down
26747	32	BSK_CASM3C_MCP1_up
26748	32	BSK_CASM3C_MCSF_down
26749	32	BSK_CASM3C_MCSF_up
26750	32	BSK_CASM3C_MIG_down
26751	32	BSK_CASM3C_Proliferation_down
26752	32	BSK_CASM3C_Proliferation_up
26753	32	BSK_CASM3C_SAA_down
26754	32	BSK_CASM3C_SAA_up
26755	32	BSK_CASM3C_SRB_down
26756	32	BSK_CASM3C_Thrombomodulin_down
26757	32	BSK_CASM3C_Thrombomodulin_up
26758	32	BSK_CASM3C_TissueFactor_down
26759	32	BSK_CASM3C_TissueFactor_up
26760	32	BSK_CASM3C_VCAM1_down
26761	32	BSK_CASM3C_VCAM1_up
26762	32	BSK_CASM3C_uPAR_down
26763	32	BSK_CASM3C_uPAR_up
26764	32	BSK_KF3CT_ICAM1_down
26765	32	BSK_KF3CT_ICAM1_up
26766	32	BSK_KF3CT_IL1a_down
26767	32	BSK_KF3CT_IL1a_up
26768	32	BSK_KF3CT_IP10_down
26769	32	BSK_KF3CT_IP10_up
26770	32	BSK_KF3CT_MCP1_down
26771	32	BSK_KF3CT_MCP1_up
26772	32	BSK_KF3CT_MMP9_down
26773	32	BSK_KF3CT_MMP9_up
26774	32	BSK_KF3CT_SRB_down
26775	32	BSK_KF3CT_TGFb1_down
26776	32	BSK_KF3CT_TGFb1_up
26777	32	BSK_KF3CT_TIMP2_down
26778	32	BSK_KF3CT_TIMP2_up
26779	32	BSK_KF3CT_uPA_down
26780	32	BSK_KF3CT_uPA_up
26781	32	BSK_LPS_CD40_down
26782	32	BSK_LPS_CD40_up
26783	32	BSK_LPS_Eselectin_down
26784	32	BSK_LPS_Eselectin_up
26785	32	BSK_LPS_IL1a_down
26786	32	BSK_LPS_IL1a_up
26787	32	BSK_LPS_IL8_down
26788	32	BSK_LPS_IL8_up
26789	32	BSK_LPS_MCP1_down
26790	32	BSK_LPS_MCP1_up
26791	32	BSK_LPS_MCSF_down
26792	32	BSK_LPS_MCSF_up
26793	32	BSK_LPS_PGE2_down
26794	32	BSK_LPS_PGE2_up
26795	32	BSK_LPS_SRB_down
26796	32	BSK_LPS_SRB_up
26797	32	BSK_LPS_TNFa_down
26798	32	BSK_LPS_TNFa_up
26799	32	BSK_LPS_TissueFactor_down
26800	32	BSK_LPS_TissueFactor_up
26801	32	BSK_LPS_VCAM1_down
26802	32	BSK_SAg_CD38_down
26803	32	BSK_SAg_CD38_up
26804	32	BSK_SAg_CD40_down
26805	32	BSK_SAg_CD40_up
26806	32	BSK_SAg_CD69_down
26807	32	BSK_SAg_CD69_up
26808	32	BSK_SAg_Eselectin_down
26809	32	BSK_SAg_Eselectin_up
26810	32	BSK_SAg_IL8_down
26811	32	BSK_SAg_IL8_up
26812	32	BSK_SAg_MCP1_down
26813	32	BSK_SAg_MCP1_up
26814	32	BSK_SAg_MIG_down
26815	32	BSK_SAg_PBMCCytotoxicity_down
26816	32	BSK_SAg_PBMCCytotoxicity_up
26817	32	BSK_SAg_Proliferation_down
26818	32	BSK_SAg_Proliferation_up
26819	32	BSK_SAg_SRB_down
26820	32	BSK_SAg_SRB_up
26821	32	BSK_hDFCGF_CollagenIII_down
26822	32	BSK_hDFCGF_CollagenIII_up
26823	32	BSK_hDFCGF_EGFR_down
26824	32	BSK_hDFCGF_EGFR_up
26825	32	BSK_hDFCGF_IL8_down
26826	32	BSK_hDFCGF_IP10_down
26827	32	BSK_hDFCGF_IP10_up
26828	32	BSK_hDFCGF_MCSF_down
26829	32	BSK_hDFCGF_MCSF_up
26830	32	BSK_hDFCGF_MIG_down
26831	32	BSK_hDFCGF_MIG_up
26832	32	BSK_hDFCGF_MMP1_down
26833	32	BSK_hDFCGF_MMP1_up
26834	32	BSK_hDFCGF_PAI1_down
26835	32	BSK_hDFCGF_PAI1_up
26836	32	BSK_hDFCGF_Proliferation_down
26837	32	BSK_hDFCGF_Proliferation_up
26838	32	BSK_hDFCGF_SRB_down
26839	32	BSK_hDFCGF_SRB_up
26840	32	BSK_hDFCGF_TIMP1_down
26841	32	BSK_hDFCGF_TIMP1_up
26842	32	BSK_hDFCGF_VCAM1_down
26843	32	BSK_hDFCGF_VCAM1_up
26844	32	NVS_ADME_hCYP19A1
26845	32	NVS_ADME_hCYP19A1_Activator
26846	32	NVS_ADME_hCYP1A1
26847	32	NVS_ADME_hCYP1A1_Activator
26848	32	NVS_ADME_hCYP1A2
26849	32	NVS_ADME_hCYP1B1
26850	32	NVS_ADME_hCYP1B1_Activator
26851	32	NVS_ADME_hCYP2A6
26852	32	NVS_ADME_hCYP2A6_Activator
26853	32	NVS_ADME_hCYP2B6
26854	32	NVS_ADME_hCYP2C18
26855	32	NVS_ADME_hCYP2C19
26856	32	NVS_ADME_hCYP2C19_Activator
26857	32	NVS_ADME_hCYP2C8
26858	32	NVS_ADME_hCYP2C9
26859	32	NVS_ADME_hCYP2C9_Activator
26860	32	NVS_ADME_hCYP2D6
26861	32	NVS_ADME_hCYP2E1
26862	32	NVS_ADME_hCYP2J2
26863	32	NVS_ADME_hCYP2J2_Activator
26864	32	NVS_ADME_hCYP3A4
26865	32	NVS_ADME_hCYP3A4_Activator
26866	32	NVS_ADME_hCYP3A5
26867	32	NVS_ADME_hCYP4F12
26868	32	NVS_ADME_hCYP4F12_Activator
26869	32	NVS_ADME_rCYP1A1
26870	32	NVS_ADME_rCYP1A2
26871	32	NVS_ADME_rCYP2A1
26872	32	NVS_ADME_rCYP2A2
26873	32	NVS_ADME_rCYP2B1
26874	32	NVS_ADME_rCYP2C11
26875	32	NVS_ADME_rCYP2C11_Activator
26876	32	NVS_ADME_rCYP2C12
26877	32	NVS_ADME_rCYP2C12_Activator
26878	32	NVS_ADME_rCYP2C13
26879	32	NVS_ADME_rCYP2C6
26880	32	NVS_ADME_rCYP2D1
26881	32	NVS_ADME_rCYP2D1_Activator
26882	32	NVS_ADME_rCYP2D2
26883	32	NVS_ADME_rCYP2E1
26884	32	NVS_ADME_rCYP3A1
26885	32	NVS_ADME_rCYP3A2
26886	32	NVS_ADME_rCYP3A2_Activator
26887	32	NVS_ENZ_hACP1
26888	32	NVS_ENZ_hACP1_Activator
26889	32	NVS_ENZ_hAChE
26890	32	NVS_ENZ_hAChE_Activator
26891	32	NVS_ENZ_hAKT1
26892	32	NVS_ENZ_hAKT1_Activator
26893	32	NVS_ENZ_hAKT2
26894	32	NVS_ENZ_hAKT2_Activator
26895	32	NVS_ENZ_hAKT3
26896	32	NVS_ENZ_hAMPKa1
26897	32	NVS_ENZ_hAMPKa1_Activator
26898	32	NVS_ENZ_hAbl
26899	32	NVS_ENZ_hAbl_Activator
26900	32	NVS_ENZ_hAurA
26901	32	NVS_ENZ_hBACE
26902	32	NVS_ENZ_hBACE_Activator
26903	32	NVS_ENZ_hBTK
26904	32	NVS_ENZ_hBTK_Activator
26905	32	NVS_ENZ_hCASP1
26906	32	NVS_ENZ_hCASP10
26907	32	NVS_ENZ_hCASP10_Activator
26908	32	NVS_ENZ_hCASP1_Activator
26909	32	NVS_ENZ_hCASP2
26910	32	NVS_ENZ_hCASP2_Activator
26911	32	NVS_ENZ_hCASP3
26912	32	NVS_ENZ_hCASP4
26913	32	NVS_ENZ_hCASP4_Activator
26914	32	NVS_ENZ_hCASP5
26915	32	NVS_ENZ_hCASP5_Activator
26916	32	NVS_ENZ_hCASP8
26917	32	NVS_ENZ_hCASP8_Activator
26918	32	NVS_ENZ_hCDK2
26919	32	NVS_ENZ_hCDK2_Activator
26920	32	NVS_ENZ_hCDK6
26921	32	NVS_ENZ_hCK1D
26922	32	NVS_ENZ_hCK1D_Activator
26923	32	NVS_ENZ_hCK1a
26924	32	NVS_ENZ_hCK2a2b2
26925	32	NVS_ENZ_hCSF1R
26926	32	NVS_ENZ_hCSF1R_Activator
26927	32	NVS_ENZ_hDUSP3
26928	32	NVS_ENZ_hDUSP3_Activator
26929	32	NVS_ENZ_hDYRK1a
26930	32	NVS_ENZ_hEGFR
26931	32	NVS_ENZ_hES
26932	32	NVS_ENZ_hES_Activator
26933	32	NVS_ENZ_hElastase
26934	32	NVS_ENZ_hElastase_Activator
26935	32	NVS_ENZ_hEphA1
26936	32	NVS_ENZ_hEphA2
26937	32	NVS_ENZ_hEphB2
26938	32	NVS_ENZ_hEphB2_Activator
26939	32	NVS_ENZ_hFGFR1
26940	32	NVS_ENZ_hFGFR3
26941	32	NVS_ENZ_hFyn
26942	32	NVS_ENZ_hFyn_Activator
26943	32	NVS_ENZ_hGSK3b
26944	32	NVS_ENZ_hGSK3b_Activator
26945	32	NVS_ENZ_hHDAC3
26946	32	NVS_ENZ_hHDAC3_Activator
26947	32	NVS_ENZ_hHDAC6
26948	32	NVS_ENZ_hHDAC6_Activator
26949	32	NVS_ENZ_hIGF1R
26950	32	NVS_ENZ_hIGF1R_Activator
26951	32	NVS_ENZ_hIKKa
26952	32	NVS_ENZ_hIRAK4_Activator
26953	32	NVS_ENZ_hInsR
26954	32	NVS_ENZ_hInsR_Activator
26955	32	NVS_ENZ_hJNK2
26956	32	NVS_ENZ_hJak2
26957	32	NVS_ENZ_hLck
26958	32	NVS_ENZ_hLck_Activator
26959	32	NVS_ENZ_hLynA
26960	32	NVS_ENZ_hLynA_Activator
26961	32	NVS_ENZ_hMAPK1
26962	32	NVS_ENZ_hMAPK11
26963	32	NVS_ENZ_hMAPK3
26964	32	NVS_ENZ_hMAPK3_Activator
26965	32	NVS_ENZ_hMAPKAPK2
26966	32	NVS_ENZ_hMAPKAPK2_Activator
26967	32	NVS_ENZ_hMAPKAPK5
26968	32	NVS_ENZ_hMARK1
26969	32	NVS_ENZ_hMMP1
26970	32	NVS_ENZ_hMMP13
26971	32	NVS_ENZ_hMMP13_Activator
26972	32	NVS_ENZ_hMMP1_Activator
26973	32	NVS_ENZ_hMMP2
26974	32	NVS_ENZ_hMMP2_Activator
26975	32	NVS_ENZ_hMMP3
26976	32	NVS_ENZ_hMMP3_Activator
26977	32	NVS_ENZ_hMMP7
26978	32	NVS_ENZ_hMMP9
26979	32	NVS_ENZ_hMMP9_Activator
26980	32	NVS_ENZ_hMet
26981	32	NVS_ENZ_hMsk1
26982	32	NVS_ENZ_hNEK2
26983	32	NVS_ENZ_hNEK2_Activator
26984	32	NVS_ENZ_hPAK4
26985	32	NVS_ENZ_hPDE10
26986	32	NVS_ENZ_hPDE10_Activator
26987	32	NVS_ENZ_hPDE4A1
26988	32	NVS_ENZ_hPDE4A1_Activator
26989	32	NVS_ENZ_hPDE5
26990	32	NVS_ENZ_hPDE5_Activator
26991	32	NVS_ENZ_hPI3Ka
26992	32	NVS_ENZ_hPKA
26993	32	NVS_ENZ_hPKD2
26994	32	NVS_ENZ_hPPM1A
26995	32	NVS_ENZ_hPPP1CA
26996	32	NVS_ENZ_hPPP1CA_Activator
26997	32	NVS_ENZ_hPPP2CA
26998	32	NVS_ENZ_hPTEN
26999	32	NVS_ENZ_hPTEN_Activator
27000	32	NVS_ENZ_hPTPN1
27001	32	NVS_ENZ_hPTPN11
27002	32	NVS_ENZ_hPTPN11_Activator
27003	32	NVS_ENZ_hPTPN12
27004	32	NVS_ENZ_hPTPN12_Activator
27005	32	NVS_ENZ_hPTPN13
27006	32	NVS_ENZ_hPTPN13_Activator
27007	32	NVS_ENZ_hPTPN14
27008	32	NVS_ENZ_hPTPN1_Activator
27009	32	NVS_ENZ_hPTPN2
27010	32	NVS_ENZ_hPTPN2_Activator
27011	32	NVS_ENZ_hPTPN4
27012	32	NVS_ENZ_hPTPN4_Activator
27013	32	NVS_ENZ_hPTPN6
27014	32	NVS_ENZ_hPTPN6_Activator
27015	32	NVS_ENZ_hPTPN9
27016	32	NVS_ENZ_hPTPN9_Activator
27017	32	NVS_ENZ_hPTPRB
27018	32	NVS_ENZ_hPTPRB_Activator
27019	32	NVS_ENZ_hPTPRC
27020	32	NVS_ENZ_hPTPRC_Activator
27021	32	NVS_ENZ_hPTPRF
27022	32	NVS_ENZ_hPTPRF_Activator
27023	32	NVS_ENZ_hPTPRM
27024	32	NVS_ENZ_hRAF1
